,global_id,TPU_global_id,dist_tpu
207,637466781,1770007.0,214.19249598951046
208,637469184,170429991.0,489.89405992463406
209,637615743,170430039.0,262.72512899987794
210,637615933,170430042.0,227.55335547136985
211,637616063,1769943.0,721.6665474351146
212,637616193,1769943.0,723.052501283129
213,637616451,1769943.0,716.4535932514141
214,637616607,1769943.0,666.6917776733267
215,637616919,1769943.0,574.7949778631024
216,637617032,1769943.0,367.9495191139358
217,637617429,1770085.0,1059.3395422680628
218,637617844,1770085.0,996.869653330208
219,637617922,1770085.0,957.2917194831922
220,637617950,1770085.0,909.240263729789
221,637618052,1770085.0,875.8188296718931
222,637618155,1770085.0,1148.0699747450026
223,637618675,1769960.0,370.6110221410363
224,637618881,1770067.0,1056.6780396704737
225,637619187,1770067.0,1238.6637943761486
226,637619292,1770067.0,1194.2766340391743
227,637619385,1770067.0,1194.2766340391743
228,637619501,1770067.0,1197.1442188411324
229,637619631,1770067.0,1197.1442188411324
230,637619708,1770067.0,1197.1442188411324
231,637619811,1770067.0,1144.0643790913025
232,637619916,1769845.0,745.4246086690597
233,637620018,1770036.0,409.0289617109354
234,637620046,1770064.0,569.8007745250175
235,637620123,1770036.0,115.51070519699195
236,637620433,1770036.0,97.62659302441546
237,637620437,1770036.0,97.62659302441546
238,637620643,1770036.0,218.76673368023435
239,637620745,1770036.0,218.76673368023435
240,637620952,1770036.0,699.4822622372259
241,637621007,1770036.0,621.3636950132394
242,637621358,1770036.0,934.6985082119711
243,637621695,1770036.0,176.80502973014396
244,637621947,1770036.0,176.80502973014396
245,637622109,1770036.0,176.80502973014396
246,637622290,1770036.0,213.39349111716743
247,637622421,1770036.0,319.17648476672815
248,637622704,1770036.0,639.7645945006751
249,637622807,1770036.0,635.8471201636064
250,637622836,1770091.0,525.3340107276654
251,637622938,1770099.0,1896.999331946546
252,637623119,860862615.0,1557.8989467536726
253,637623392,860862615.0,1574.1114424741536
254,637623600,860862615.0,1662.407404333151
255,637623731,1769892.0,571.9404491769556
256,637623931,1769892.0,492.46900278935806
257,637624014,1769892.0,482.9330414814124
258,637624056,1769892.0,484.43953549698983
259,637624248,1769892.0,375.20738200427866
260,637624351,1769892.0,375.20738200427866
261,637624662,1769892.0,354.94604728853807
262,637624884,1769892.0,223.9752357100989
263,637625491,1769892.0,224.3638652757541
264,637625671,1769892.0,222.55360913467152
265,637625802,1769892.0,53.72249566986938
266,637626166,1769892.0,103.85247650774845
267,637626172,1769892.0,106.44550331983316
268,637626175,1769892.0,106.44550331983316
269,637626183,1769892.0,107.69335577361241
270,637626189,1769892.0,211.42952002661235
271,637626204,170429993.0,101.8230058823
272,637626206,170429993.0,101.8230058823
273,637626209,170429993.0,101.8230058823
274,637626212,170429993.0,101.99412221407547
275,637626215,170429993.0,209.00883754375306
276,637626218,1769862.0,100.265477684506
277,637626221,1769862.0,165.20438742288752
278,637626226,1770005.0,1040.178814997211
279,637626229,1770005.0,283.477114293188
280,637626232,1770005.0,270.4452857975488
281,637626235,1770005.0,270.4452857975488
282,637626238,1770005.0,537.6932132080289
283,637626241,1770005.0,308.0165416999655
284,637626244,1770005.0,537.6941755539295
285,637626247,1770005.0,514.5159556632144
286,637626249,1770005.0,1944.0961195639325
287,637626252,1770005.0,537.6941755687851
288,637626255,1770005.0,942.7247182094644
289,637626266,1770005.0,979.6007362375065
290,637626269,1770037.0,1991.0628449108483
291,637626275,1770037.0,1789.798529757966
292,637626277,1769991.0,1493.5662698085591
293,637626280,1769991.0,1193.157962126705
294,637626284,1770005.0,2119.8248024468357
295,637626287,1769993.0,387.8495212826279
296,637626292,1769993.0,322.5870104897029
297,637626294,1769993.0,356.8402259600434
298,637626296,1769993.0,178.9887655248089
299,637626306,1770032.0,1925.4284955026021
300,637626309,1770032.0,2472.8840808480077
301,637626311,1770015.0,937.968244314351
302,637626313,1770081.0,917.7155009651248
303,637626321,170429974.0,1040.3550535307138
304,637626323,170429974.0,1024.1519184576596
305,637626326,170429974.0,1024.939473008392
306,637626328,170429974.0,1021.3062019793904
307,637626330,170429974.0,1021.0479144492459
308,637626335,170429974.0,998.0661899386811
309,637626338,170429974.0,1009.2063860060485
310,637626340,170429974.0,1009.2063860060485
311,637626343,170429974.0,1022.063122398959
312,637626345,170429974.0,1009.2063860060485
313,637626352,170429974.0,959.7813286477858
314,637626357,170429974.0,961.7979513046296
315,637626362,1770085.0,861.1388083668467
316,637626367,170429974.0,1148.3233415810428
317,637626372,1770085.0,409.7052160312233
318,637626381,1770085.0,422.9442282642723
319,637626386,1770085.0,875.0740279222174
320,637626388,1770085.0,156.05680395728228
321,637626391,1770085.0,179.59065900685474
322,637626393,1770085.0,179.59065900685474
323,637626398,1770085.0,156.05680395728228
324,637626403,1770085.0,156.05680395728228
325,637626410,1770085.0,152.8155715168835
326,637626413,1770085.0,152.8155715168835
327,637626418,1770085.0,152.8155715168835
328,637626420,1770085.0,149.3510766318415
329,637626423,1770085.0,130.56832910117188
330,637626434,1770085.0,226.38583189440874
331,637626440,1770085.0,616.3459371279126
332,637626455,1770085.0,515.5600563106043
333,637626458,1770085.0,616.3459371279126
334,637626461,1770085.0,616.3459371279126
335,637626468,1770005.0,716.5250936502006
336,637626473,170429998.0,718.1317460210068
337,637626480,1770011.0,237.46901678807018
338,637626485,170429998.0,225.4813330946203
339,637626490,170429998.0,225.4813330946203
340,637626497,1770032.0,292.22738670069066
341,637626505,1770074.0,142.13449717907028
342,637626508,1770074.0,198.55298142633112
343,637626516,1770074.0,255.89536889165709
344,637626519,1770074.0,1088.7587624554612
345,637626525,170430039.0,359.72293260999464
346,637626527,170430039.0,212.6028957097161
347,637626530,170430039.0,194.02217377985193
348,637626539,1769949.0,310.8993844824172
349,637626542,1769949.0,310.24989150267044
350,637626547,1769949.0,203.36353676060784
351,637626558,1770083.0,672.1085262178045
352,637626567,1770083.0,672.1085262178045
353,637626588,1770083.0,672.1085262178045
354,637626591,1770083.0,623.0461363926712
355,637626596,1770083.0,769.2228978506023
356,637626599,1770083.0,821.9340695061093
357,637626602,1770083.0,915.9065463026013
358,637626605,1770083.0,915.7675789361647
359,637626610,1770083.0,1354.5062531992494
360,637626613,1770083.0,1414.799246943778
361,637626616,1770103.0,1004.4136753072193
362,637626625,1770103.0,1185.4359342825564
363,637626628,1770103.0,1239.4313532820154
364,637626631,1769962.0,985.8746536447828
365,637626633,1769962.0,985.8746536447828
366,637626635,1769925.0,660.4332439904219
367,637626638,170429988.0,477.6452153883025
368,637626643,170429988.0,585.0174604454593
369,637626655,170429988.0,131.96117348418812
370,637626682,170429988.0,131.96117348418812
371,637626694,170429988.0,278.2008297009762
372,637626699,170429988.0,278.0270165789236
373,637626705,170429988.0,278.0270165789236
374,637626708,170429988.0,278.0270165789236
375,637626711,170429988.0,278.0270165789236
376,637626714,170429988.0,191.06408631644882
377,637626716,170429988.0,191.06408631644882
378,637626719,170429988.0,191.06408631644882
379,637626722,170429988.0,191.06408631644882
380,637626731,170429988.0,191.08550758842833
381,637626737,170429988.0,191.08550758842833
382,637626759,1769896.0,214.1747610915234
383,637626765,1769896.0,456.7752376790227
384,637626768,1769896.0,502.518166429451
385,637626774,1769977.0,895.9309452441952
386,637626776,1769977.0,870.6380466512159
387,637626779,1769977.0,628.8698882009049
388,637626791,1769977.0,1112.3109287836355
389,637626799,1769956.0,194.23806661920543
390,637626805,1769956.0,194.23806661920543
391,637626811,1769956.0,158.15852379885223
392,637626814,1769956.0,259.09563570741017
393,637626822,1769956.0,259.09563570741017
394,637626833,1769956.0,259.4626632758336
395,637626844,1769956.0,345.5010403326641
396,637626847,1769956.0,343.86523576722794
397,637626853,1769956.0,546.2457084243664
398,637626855,1769956.0,557.8575976483035
399,637626867,1769948.0,478.3811707713542
400,637626870,1769956.0,616.7327033469314
401,637626873,1769948.0,362.5792486982413
402,637626876,1769956.0,616.7327033469314
403,637626879,1769948.0,428.289007181719
404,637626882,1769948.0,431.3608649823762
405,637626885,1769948.0,377.4183846443024
406,637626891,1769948.0,377.4183846443024
407,637626896,1769948.0,377.4183846443024
408,637626904,1769948.0,290.0553668531942
409,637626907,1769948.0,294.2722348854871
410,637626910,1769948.0,359.98184801571284
411,637626920,1769948.0,362.5792486982413
412,637626923,1769948.0,323.1305672491267
413,637626930,1769948.0,265.8533400471803
414,637626932,1769948.0,263.9366877570179
415,637626935,1769948.0,223.12544051936536
416,637626937,1769948.0,223.12544051936536
417,637626945,1769948.0,223.12544051936536
418,637626950,1770013.0,1193.143220169093
419,637626952,1769928.0,1156.122451824438
420,637626957,1770071.0,643.2035605683077
421,637626962,1770071.0,765.0929102158863
422,637626965,1770071.0,765.0929102158863
423,637626970,1770051.0,1310.0317760677985
424,637626972,1770051.0,1310.1871126300814
425,637626985,1770051.0,1424.871673341385
426,637626987,1770053.0,1466.967456948018
427,637626990,1770054.0,573.4276879658958
428,637626993,1770039.0,1007.0780333416571
429,637626999,1769859.0,888.986867759065
430,637627005,1769859.0,693.9937553019756
431,637627008,1769912.0,803.000443577222
432,637627022,1769872.0,298.7422947150156
433,637627025,1769944.0,562.7573067944259
434,637627028,1769944.0,562.7573067944259
435,637627030,1769944.0,562.7573067944259
436,637627039,1769944.0,518.2585087876934
437,637627045,1769944.0,580.7147965195012
438,637627059,170429970.0,275.1215211081388
439,637627062,170429970.0,279.07099231245513
440,637627066,170429970.0,278.4733995840601
441,637627069,170429970.0,278.1191689932298
442,637627071,1769941.0,6170.5064381513475
443,637627076,1769865.0,604.3694634856025
444,637627079,1769865.0,710.2772561954431
445,637627084,1770074.0,819.831820355075
446,637627087,1770074.0,672.1165869021189
447,637627101,1770074.0,672.5897186711321
448,637627112,1770074.0,669.1320429672131
449,637627114,1770074.0,518.4527996294211
450,637627117,1770074.0,502.0739898756409
451,637627122,1770074.0,634.0805231184871
452,637627125,1770074.0,630.5340836018047
453,637627128,1770074.0,639.747586465598
454,637627133,1770074.0,528.7713606358265
455,637627140,1770041.0,712.1799474947425
456,637627142,1770074.0,597.2063252319123
457,637627145,1770041.0,669.5237614966347
458,637627147,1770041.0,677.5090479532162
459,637627153,1770041.0,669.5237614966347
460,637627155,1770041.0,669.5237614966347
461,637627158,1770041.0,609.4947756736585
462,637627167,1770041.0,846.2912011916368
463,637627169,1770041.0,821.3812567294007
464,637627172,1770041.0,1006.5641319443761
465,637627177,1770073.0,229.89743733425814
466,637627182,1770053.0,835.7374051780085
467,637627194,1770053.0,1024.749935993872
468,637627197,1770053.0,1005.1552653971978
469,637627199,1770053.0,1808.027155009931
470,637627204,1769988.0,718.7569961043474
471,637627207,1769988.0,718.7569961043474
472,637627212,1770032.0,813.1243277850681
473,637627214,1770032.0,1001.5468244168181
474,637627217,1770032.0,1001.5468244168181
475,637627219,1770032.0,990.2351106415755
476,637627224,1770032.0,1041.3783315955025
477,637627227,1770032.0,1299.6745707911887
478,637627250,1770032.0,1299.3272863910129
479,637627253,1770032.0,1350.5428998677755
480,637627255,1770032.0,1350.5428998677755
481,637627258,1770032.0,1336.691398190098
482,637627260,1770032.0,1350.5428998677755
483,637627263,1770032.0,1350.5428998677755
484,637627268,1770032.0,1630.0489920345553
485,637627270,1770032.0,1687.5173356204803
486,637627273,1770038.0,700.9284488729186
487,637627278,1770038.0,784.111432888038
488,637627281,1770038.0,656.7005837464242
489,637627294,1770060.0,738.3832024210247
490,637627299,1769957.0,33.99584833326827
491,637627311,1769957.0,94.65901672279723
492,637627317,1769957.0,403.0075948442498
493,637627319,1769957.0,562.1599626889544
494,637627323,1769957.0,607.5768763636315
495,637627328,1769957.0,607.5768763636315
496,637627331,1769957.0,678.9763184220976
497,637627333,1769957.0,678.9763184220976
498,637627339,1769957.0,709.73422261581
499,637627347,170430004.0,685.2511678126465
500,637627349,170430004.0,396.1550825471943
501,637627352,1769862.0,1693.27514433972
502,637627355,170429993.0,1396.351547375534
503,637627357,1769870.0,1899.1747136649572
504,637627360,1769944.0,825.6667971849298
505,637627373,1770003.0,864.8878775785525
506,637627375,1770005.0,575.6307976975213
507,637627378,1769973.0,490.14689385615236
508,637627381,1769938.0,123.45990400446155
509,637627393,1769938.0,236.15529621125916
510,637627395,1769875.0,983.1414973869848
511,637627401,1769858.0,760.1426946048543
512,637627410,1769957.0,318.8622643181009
513,637627426,1769957.0,44.09890499672046
514,637627433,1769957.0,489.72187562968503
515,637627435,1769957.0,489.72187562968503
516,637627438,170430021.0,532.6115647571085
517,637627443,170430021.0,480.50965972125886
518,637627446,1770010.0,859.4251246710406
519,637627459,1770010.0,888.2791999098415
520,637627461,1770010.0,1269.3338232154485
521,637627464,1770010.0,1269.3338232154485
522,637627472,1770010.0,1287.6627095545396
523,637627475,1770010.0,1289.881078220138
524,637627477,1770010.0,1370.2535111552636
525,637627503,1770052.0,708.8235349342622
526,637627509,1770052.0,454.09866664831713
527,637627512,1770010.0,996.2758706665313
528,637627520,1769958.0,466.16067410085464
529,637627525,1769958.0,795.3197195444652
530,637627528,1769958.0,879.6483291563744
531,637627531,1769958.0,878.531943718136
532,637627534,1769958.0,880.016145648369
533,637627537,1769958.0,1004.3604225395693
534,637627540,1770010.0,1060.8333861585413
535,637627548,1769958.0,959.7888650590484
536,637627557,1769958.0,1498.2812997022515
537,637627567,1770010.0,1010.1408869383343
538,637627572,1769958.0,790.7787702177826
539,637627574,1769958.0,612.4888216371274
540,637627576,1769958.0,1028.095076293182
541,637627579,1770010.0,941.375805603791
542,637627581,1770010.0,941.375805603791
543,637627586,1770017.0,769.1562744279094
544,637627589,1770017.0,1144.0897303862666
545,637627596,1769944.0,125.45388511461036
546,637627599,1769944.0,495.4745873282358
547,637627601,1769944.0,495.4745873282358
548,637627606,1769944.0,670.553624433948
549,637627617,170429981.0,800.6900188869058
550,637627619,170429981.0,800.6900188869058
551,637627627,1769906.0,1691.028168483138
552,637627630,1769906.0,1691.028168483138
553,637627632,1770067.0,1097.8001493741815
554,637627637,1770071.0,443.8477333348584
555,637627642,1769922.0,2086.8828995371236
556,637627645,1769922.0,2017.3873680516149
557,637627660,1769933.0,727.7211092637265
558,637627675,1770033.0,791.4969311458998
559,637627678,1770022.0,915.9499295191072
560,637627680,1770022.0,573.1504288394239
561,637627683,1770022.0,574.6486421833156
562,637627685,1770022.0,688.4701336980861
563,637627688,1770022.0,628.897400844551
564,637627690,1770022.0,675.2311389370911
565,637627693,1770022.0,482.11987507897766
566,637627696,1770022.0,615.3073205294467
567,637627701,1770022.0,662.6608758389164
568,637627707,1770038.0,1455.140479007608
569,637627710,170429974.0,735.4568130290105
570,637627712,170429974.0,821.2876774830489
571,637627718,1769933.0,391.70484233855154
572,637627721,1769933.0,391.70484233855154
573,637627727,1769933.0,394.5053216122263
574,637627729,1769933.0,394.5053216122263
575,637627762,1769933.0,79.11879979106793
576,637627767,1769933.0,79.11879979106793
577,637627774,1769933.0,85.20428720425492
578,637627779,1769933.0,85.20428720425492
579,637627790,1769933.0,137.614308400467
580,637627803,1769933.0,158.64134014663193
581,637627816,1769933.0,266.0741908600705
582,637627821,1769933.0,266.0741908600705
583,637627860,1769933.0,266.0741908600705
584,637627886,1769933.0,270.9434812883051
585,637627894,1769933.0,270.9434812883051
586,637627899,1769933.0,270.9434812883051
587,637627908,1769933.0,164.9674490253044
588,637627918,1769933.0,164.9674490253044
589,637627943,1769933.0,326.42826954941063
590,637627948,1769933.0,326.42826954941063
591,637627967,1769933.0,263.8990942526327
592,637627978,1769933.0,263.8990942526327
593,637627985,1769933.0,263.8990942526327
594,637627998,1769933.0,263.8990942526327
595,637628003,1769933.0,263.8990942526327
596,637628005,1769933.0,263.8990942526327
597,637628010,1769933.0,263.8990942526327
598,637628025,1769933.0,263.8990942526327
599,637628037,1769933.0,263.8990942526327
600,637628043,1769933.0,163.18018456752674
601,637628049,1769933.0,263.8990942526327
602,637628067,1769933.0,263.8990942526327
603,637628072,1769933.0,263.8990942526327
604,637628078,1769933.0,263.8990942526327
605,637628084,1769933.0,261.4773813313691
606,637628099,1769933.0,406.44286269435645
607,637628104,1769933.0,390.8474550211351
608,637628110,1769933.0,390.8474550211351
609,637628116,1769933.0,458.3435107254357
610,637628122,1769933.0,458.11047336342233
611,637628145,1769933.0,609.5287893307484
612,637628150,1769933.0,678.5589798086372
613,637628153,1769933.0,678.5589798086372
614,637628159,1769933.0,678.5589798086372
615,637628165,1770078.0,1016.8327319255117
616,637628233,1770076.0,510.03459582588874
617,637628237,1769971.0,1488.2528460292915
618,637628242,1769971.0,1488.2528460292915
619,637628246,1769971.0,1488.2528460292915
620,637628252,1769971.0,1214.9233595435824
621,637628256,860862615.0,1064.182544529177
622,637628270,1769950.0,480.2275218558666
623,637628277,1769950.0,552.5275189966247
624,637628292,1770044.0,1210.7638748737174
625,637630156,1770044.0,1093.1028754331105
626,637630160,1770044.0,1093.1028754331105
627,637630164,1770044.0,1136.07247531327
628,637630178,1769972.0,1325.858547893701
629,637630182,1769967.0,1233.184200582991
630,637630210,1769862.0,1117.009056393377
631,637630214,1769862.0,1117.009056393377
632,637630233,170429993.0,1335.741206111328
633,637630241,1769873.0,782.6344462089559
634,637630244,1769873.0,867.1447139087893
635,637630272,170429975.0,1589.1211982630427
636,637630283,1769893.0,588.6939781957891
637,637630285,170429975.0,739.0053772485614
638,637630289,1770030.0,932.2681821044218
639,637630295,1770030.0,867.6075867300281
640,637630299,1770030.0,879.4778085075418
641,637630303,1770030.0,939.5290598010631
642,637630311,1770030.0,979.2963202629684
643,637630313,1770030.0,1090.287129546369
644,637630319,1769909.0,1621.9601821532508
645,637630325,1769909.0,1636.775383372231
646,637630331,170430005.0,1313.9636397530141
647,637630334,170430005.0,1243.2653318012826
648,637630337,170430005.0,1243.2653318012826
649,637630345,1770064.0,1053.4577400513008
650,637630348,1769845.0,928.4658870063877
651,637630351,1769845.0,569.065563483199
652,637630357,1769971.0,567.077111444156
653,637630363,170430008.0,256.941916589502
654,637630366,170430008.0,1300.0063112445039
655,637630410,170430008.0,1439.9299331143263
656,637630413,170430008.0,1549.5834025252905
657,637630418,170430008.0,1532.6695744912336
658,637630424,170430008.0,1514.5253775462766
659,637630439,1769900.0,1497.45581877577
660,637630445,170429978.0,858.4243635692018
661,637630448,170429978.0,874.2080655128528
662,637630454,1769928.0,1151.3172056041121
663,637630469,1770014.0,552.9153013565216
664,637630483,1770047.0,341.5714892293261
665,637630488,1770047.0,864.4052121865502
666,637630491,1770047.0,840.5580352350416
667,637630494,1770047.0,832.3771330241943
668,637630500,1770013.0,266.8005519656887
669,637630515,1770093.0,255.31286812402803
670,637630517,1770093.0,255.4839498569696
671,637630520,1770093.0,255.31286812402803
672,637630529,170430036.0,425.54813188392586
673,637630532,170430036.0,447.1807388994291
674,637630546,1769884.0,130.70895372809596
675,637630561,1769950.0,404.9852441834577
676,637630574,1769950.0,662.1659745086221
677,637630582,1769950.0,641.2015718182896
678,637630584,1769950.0,654.5488342676123
679,637630592,1769878.0,555.499548873779
680,637630601,1769878.0,523.0720603513826
681,637630603,1769853.0,770.782990852678
682,637630618,1769922.0,1618.6554702770102
683,637630626,1769988.0,458.20749779738867
684,637630637,1769988.0,377.7935049960204
685,637630642,1770050.0,501.01555208739813
686,637630646,1770050.0,510.45431717478385
687,637630649,1770050.0,700.17673076983
688,637630652,1770050.0,837.5747068227511
689,637630681,1769992.0,1025.851302709842
690,637630687,1769992.0,870.7551033076033
691,637630693,1769992.0,1124.8950549532638
692,637630701,1769992.0,915.0546401013177
693,637630736,1769992.0,1106.1096607801235
694,637630738,1769992.0,1104.0364821337125
695,637630741,1769972.0,886.6739287280432
696,637630744,1770076.0,486.8972508779071
697,637630753,1770076.0,441.5334637529202
698,637630764,1770078.0,441.46986952425084
699,637630770,1770078.0,506.1449939027713
700,637630795,170430030.0,873.6003685593005
